Player,Tm,Age,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,Y/Tgt,R/G,Y/G,Fmb,Year,combineId,playerId,combineYear,combineHeight,combineWeight,collegeId,nflId,heightInches,weight,ageAtDraft,team_wins,team_losses,team_win_loss_perc,team_points,team_points_opp,team_points_diff,team_g,team_total_yards,team_plays_offense,team_yds_per_play_offense,team_turnovers,team_fumbles_lost,team_first_down,team_pass_cmp,team_pass_att,team_pass_yds,team_pass_td,team_pass_int,team_pass_net_yds_per_att,team_pass_fd,team_rush_att,team_rush_yds,team_rush_td,team_rush_yds_per_att,team_rush_fd,team_penalties,team_penalties_yds,team_pen_fd,team_score_pct,team_turnover_pct,team_exp_pts_tot
Eddie Berlin,Eagles,29.0,10.0,10.0,73.0,43.0,490.0,11.4,4.0,36.0,53.4,38.0,6.7,4.3,49.0,0.0,2019.0,14622.0,20010159.0,2001.0,71.4,191.0,50701.0,2504734.0,71.0,195.0,23.28219178082192,9.0,7.0,0.563,367.0,348.0,19.0,16.0,5845.0,1037.0,5.6,23.0,12.0,346.0,422.0,599.0,4275.0,29.0,11.0,6.7,221.0,398.0,1570.0,12.0,3.9,94.0,100.0,852.0,31.0,38.1,12.5,91.97
Kelly Campbell,Dolphins,27.0,13.0,4.0,62.0,43.0,351.0,8.2,1.0,22.0,43.5,35.0,5.7,3.3,27.0,0.0,2019.0,14910.0,20020474.0,2002.0,70.1,171.0,30332.0,2504858.0,70.0,175.0,21.756164383561643,7.0,9.0,0.438,319.0,433.0,-114.0,16.0,4638.0,878.0,5.3,23.0,10.0,252.0,292.0,455.0,2900.0,26.0,13.0,5.7,153.0,371.0,1738.0,7.0,4.7,75.0,108.0,978.0,24.0,28.3,12.5,-40.39
Ernest Wilford,Rams,26.0,14.0,14.0,72.0,42.0,583.0,13.9,2.0,32.0,50.0,57.0,8.1,3.0,41.6,0.0,2019.0,15650.0,20040120.0,2004.0,75.6,226.0,24061.0,2506089.0,76.0,235.0,25.293150684931508,13.0,3.0,0.813,527.0,384.0,143.0,16.0,6738.0,1060.0,6.4,19.0,7.0,401.0,368.0,568.0,4507.0,32.0,12.0,7.5,236.0,459.0,2231.0,23.0,4.9,134.0,96.0,878.0,31.0,48.6,9.8,239.79
Greg Lewis,Raiders,27.0,14.0,12.0,64.0,42.0,651.0,15.5,6.0,33.0,57.8,46.0,10.2,3.0,46.5,0.0,2019.0,11453.0,19910115.0,1991.0,70.5,214.0,98195.0,2501744.0,70.0,214.0,21.70958904109589,4.0,12.0,0.25,290.0,467.0,-177.0,16.0,5379.0,995.0,5.4,24.0,14.0,300.0,382.0,556.0,3751.0,19.0,10.0,6.2,197.0,387.0,1628.0,9.0,4.2,86.0,110.0,965.0,17.0,31.3,13.6,-17.92
Bernard Berrian,Bengals,22.0,12.0,10.0,80.0,40.0,575.0,14.4,1.0,29.0,45.0,33.0,7.2,3.3,47.9,1.0,2019.0,15413.0,20040078.0,2004.0,73.0,183.0,93740.0,2506000.0,73.0,185.0,23.339726027397266,6.0,10.0,0.375,368.0,455.0,-87.0,16.0,4972.0,938.0,5.3,17.0,4.0,304.0,331.0,542.0,3290.0,27.0,13.0,5.7,182.0,359.0,1682.0,13.0,4.7,92.0,114.0,957.0,30.0,35.5,9.6,47.57
Alvis Whitted,Jets,32.0,11.0,10.0,58.0,36.0,433.0,12.0,1.0,22.0,51.7,47.0,7.5,3.3,39.4,0.0,2019.0,13954.0,19980192.0,1998.0,71.5,184.0,27607.0,2503634.0,72.0,185.0,23.635616438356163,4.0,12.0,0.25,333.0,441.0,-108.0,16.0,4787.0,971.0,4.9,30.0,11.0,258.0,299.0,524.0,3165.0,18.0,19.0,5.6,157.0,410.0,1622.0,11.0,4.0,84.0,114.0,948.0,17.0,32.0,14.7,-97.45
Andre King,Commanders,22.0,16.0,2.0,56.0,34.0,310.0,9.1,4.0,18.0,32.1,65.0,5.5,2.1,19.4,1.0,2019.0,14735.0,20010245.0,2001.0,71.9,199.0,33124.0,2504668.0,71.0,195.0,27.41917808219178,7.0,9.0,0.438,281.0,359.0,-78.0,16.0,4795.0,967.0,5.0,19.0,4.0,280.0,311.0,509.0,3021.0,16.0,15.0,5.5,156.0,414.0,1774.0,12.0,4.3,96.0,115.0,1008.0,28.0,31.8,11.2,-34.07
Alex Bannister,Vikings,22.0,16.0,6.0,45.0,31.0,294.0,9.5,3.0,17.0,55.6,23.0,6.5,1.9,18.4,0.0,2019.0,14613.0,20010140.0,2001.0,76.6,201.0,40475.0,2504617.0,77.0,207.0,22.01095890410959,8.0,7.0,0.531,360.0,341.0,19.0,16.0,5529.0,1003.0,5.5,20.0,10.0,310.0,425.0,606.0,4036.0,30.0,10.0,6.2,218.0,357.0,1493.0,9.0,4.2,66.0,92.0,779.0,26.0,32.4,10.6,7.47
Andrae Thurman,Steelers,34.0,16.0,9.0,56.0,30.0,421.0,14.0,2.0,20.0,44.6,45.0,7.5,1.9,26.3,0.0,2019.0,15632.0,20040742.0,2004.0,71.3,192.0,97520.0,2505868.0,71.0,192.0,23.51232876712329,9.0,6.0,0.594,428.0,360.0,68.0,16.0,6453.0,1058.0,6.1,26.0,9.0,378.0,459.0,689.0,5008.0,35.0,17.0,7.0,251.0,345.0,1445.0,16.0,4.2,88.0,111.0,1026.0,39.0,36.8,14.3,156.16
Ronald Bellamy,Commanders,23.0,16.0,8.0,44.0,30.0,365.0,12.2,0.0,16.0,56.8,30.0,8.3,1.9,22.8,0.0,2019.0,15153.0,20030505.0,2003.0,72.0,208.0,48109.0,2505395.0,72.0,205.0,21.339726027397266,7.0,9.0,0.438,281.0,359.0,-78.0,16.0,4795.0,967.0,5.0,19.0,4.0,280.0,311.0,509.0,3021.0,16.0,15.0,5.5,156.0,414.0,1774.0,12.0,4.3,96.0,115.0,1008.0,28.0,31.8,11.2,-34.07
Talman Gardner,Vikings,29.0,10.0,10.0,48.0,30.0,418.0,13.9,6.0,18.0,52.1,44.0,8.7,3.0,41.8,0.0,2019.0,15205.0,20030231.0,2003.0,72.6,205.0,32306.0,2505613.0,73.0,210.0,23.14246575342466,8.0,7.0,0.531,360.0,341.0,19.0,16.0,5529.0,1003.0,5.5,20.0,10.0,310.0,425.0,606.0,4036.0,30.0,10.0,6.2,218.0,357.0,1493.0,9.0,4.2,66.0,92.0,779.0,26.0,32.4,10.6,7.47
Jermaine Lewis,Patriots,26.0,14.0,4.0,54.0,29.0,397.0,13.7,5.0,17.0,42.6,58.0,7.4,2.1,28.4,0.0,2019.0,13209.0,19960153.0,1996.0,67.4,172.0,20740.0,2501746.0,67.0,183.0,21.526027397260275,11.0,5.0,0.688,436.0,325.0,111.0,16.0,6295.0,1073.0,5.9,18.0,7.0,365.0,378.0,574.0,4258.0,29.0,11.0,7.2,206.0,478.0,2037.0,18.0,4.3,131.0,93.0,744.0,28.0,40.8,9.2,190.96
Cliff Russell,Commanders,27.0,10.0,6.0,42.0,28.0,245.0,8.8,2.0,13.0,54.8,22.0,5.8,2.8,24.5,0.0,2019.0,15084.0,20020087.0,2002.0,71.4,185.0,84112.0,2505082.0,71.0,190.0,23.21095890410959,7.0,9.0,0.438,281.0,359.0,-78.0,16.0,4795.0,967.0,5.0,19.0,4.0,280.0,311.0,509.0,3021.0,16.0,15.0,5.5,156.0,414.0,1774.0,12.0,4.3,96.0,115.0,1008.0,28.0,31.8,11.2,-34.07
Troy Walters,Bengals,24.0,8.0,8.0,56.0,28.0,506.0,18.1,3.0,22.0,44.6,66.0,9.0,3.5,63.3,1.0,2019.0,14584.0,20000165.0,2000.0,66.5,171.0,94305.0,2504176.0,68.0,171.0,23.34794520547945,6.0,10.0,0.375,368.0,455.0,-87.0,16.0,4972.0,938.0,5.3,17.0,4.0,304.0,331.0,542.0,3290.0,27.0,13.0,5.7,182.0,359.0,1682.0,13.0,4.7,92.0,114.0,957.0,30.0,35.5,9.6,47.57
Dedric Ward,Eagles,24.0,7.0,3.0,40.0,28.0,254.0,9.1,1.0,18.0,60.0,38.0,6.4,4.0,36.3,0.0,2019.0,13640.0,19970088.0,1997.0,68.6,175.0,50701.0,2503531.0,69.0,189.0,22.56986301369863,9.0,7.0,0.563,367.0,348.0,19.0,16.0,5845.0,1037.0,5.6,23.0,12.0,346.0,422.0,599.0,4275.0,29.0,11.0,6.7,221.0,398.0,1570.0,12.0,3.9,94.0,100.0,852.0,31.0,38.1,12.5,91.97
Kevin Kasper,Chiefs,21.0,16.0,5.0,41.0,26.0,538.0,20.7,6.0,18.0,58.5,83.0,13.1,1.6,33.6,2.0,2019.0,14731.0,20010190.0,2001.0,72.0,199.0,52242.0,2504536.0,73.0,200.0,23.34246575342466,12.0,4.0,0.75,565.0,421.0,144.0,16.0,6810.0,996.0,6.8,18.0,6.0,384.0,385.0,583.0,4955.0,50.0,12.0,8.1,239.0,387.0,1855.0,16.0,4.8,108.0,137.0,1152.0,37.0,52.6,10.5,298.14
Jake Schifino,Commanders,24.0,12.0,6.0,47.0,26.0,198.0,7.6,1.0,10.0,42.6,19.0,4.2,2.2,16.5,1.0,2019.0,15085.0,20020151.0,2002.0,72.6,200.0,44325.0,2505133.0,73.0,203.0,22.44383561643836,7.0,9.0,0.438,281.0,359.0,-78.0,16.0,4795.0,967.0,5.0,19.0,4.0,280.0,311.0,509.0,3021.0,16.0,15.0,5.5,156.0,414.0,1774.0,12.0,4.3,96.0,115.0,1008.0,28.0,31.8,11.2,-34.07
Derrick Mason,Packers,25.0,16.0,10.0,56.0,26.0,452.0,17.4,2.0,14.0,32.1,74.0,8.1,1.6,28.3,0.0,2019.0,13524.0,19970098.0,1997.0,70.8,193.0,48824.0,2501898.0,70.0,197.0,23.26849315068493,6.0,9.0,0.406,376.0,400.0,-24.0,16.0,5905.0,1026.0,5.8,15.0,11.0,332.0,392.0,640.0,4238.0,25.0,4.0,6.1,208.0,333.0,1667.0,14.0,5.0,98.0,108.0,937.0,26.0,38.8,6.7,108.88
Javon Walker,Titans,25.0,15.0,6.0,35.0,25.0,329.0,13.2,4.0,20.0,62.9,47.0,9.4,1.7,21.9,0.0,2019.0,15118.0,20020020.0,2002.0,74.8,210.0,32306.0,2505023.0,75.0,215.0,23.53150684931507,9.0,7.0,0.563,310.0,303.0,7.0,16.0,5002.0,940.0,5.3,18.0,6.0,289.0,293.0,437.0,2975.0,16.0,12.0,6.1,156.0,456.0,2027.0,15.0,4.4,106.0,82.0,727.0,27.0,34.9,10.2,10.48
Eric Moulds,Jaguars,26.0,16.0,1.0,35.0,24.0,361.0,15.0,3.0,19.0,60.0,55.0,10.3,1.5,22.6,0.0,2019.0,13242.0,19960024.0,1996.0,72.9,204.0,39762.0,2502226.0,74.0,225.0,22.775342465753425,5.0,11.0,0.313,245.0,316.0,-71.0,16.0,4832.0,1005.0,4.8,29.0,16.0,277.0,329.0,536.0,3109.0,15.0,13.0,5.3,164.0,416.0,1723.0,7.0,4.1,92.0,121.0,1112.0,21.0,25.0,15.6,-98.17
Marvin Harrison,Giants,27.0,15.0,10.0,42.0,24.0,300.0,12.5,2.0,19.0,50.0,43.0,7.1,1.6,20.0,0.0,2019.0,13157.0,19960019.0,1996.0,71.9,181.0,13244.0,2501062.0,72.0,185.0,23.66849315068493,5.0,11.0,0.313,369.0,412.0,-43.0,16.0,5697.0,984.0,5.8,19.0,7.0,297.0,382.0,583.0,4047.0,23.0,12.0,6.4,208.0,354.0,1650.0,13.0,4.7,71.0,114.0,951.0,18.0,38.4,9.6,70.53
Michael Clayton,Dolphins,23.0,8.0,0.0,35.0,23.0,244.0,10.6,0.0,16.0,57.1,28.0,7.0,2.9,30.5,0.0,2019.0,15440.0,20040015.0,2004.0,74.8,209.0,70803.0,2505925.0,75.0,202.0,21.54520547945205,7.0,9.0,0.438,319.0,433.0,-114.0,16.0,4638.0,878.0,5.3,23.0,10.0,252.0,292.0,455.0,2900.0,26.0,13.0,5.7,153.0,371.0,1738.0,7.0,4.7,75.0,108.0,978.0,24.0,28.3,12.5,-40.39
Hines Ward,Giants,28.0,8.0,2.0,36.0,23.0,193.0,8.4,0.0,12.0,55.6,17.0,5.4,2.9,24.1,0.0,2019.0,13944.0,19980092.0,1998.0,71.6,195.0,30602.0,2503532.0,72.0,205.0,22.126027397260277,5.0,11.0,0.313,369.0,412.0,-43.0,16.0,5697.0,984.0,5.8,19.0,7.0,297.0,382.0,583.0,4047.0,23.0,12.0,6.4,208.0,354.0,1650.0,13.0,4.7,71.0,114.0,951.0,18.0,38.4,9.6,70.53
Terrell Owens,Texans,22.0,9.0,4.0,36.0,22.0,254.0,11.5,0.0,10.0,52.8,51.0,7.1,2.4,28.2,1.0,2019.0,13258.0,19960089.0,1996.0,74.9,213.0,37403.0,2502377.0,75.0,224.0,22.383561643835616,11.0,5.0,0.688,402.0,316.0,86.0,16.0,5802.0,1040.0,5.6,16.0,7.0,333.0,345.0,506.0,3781.0,26.0,9.0,6.7,202.0,472.0,2021.0,12.0,4.3,94.0,105.0,787.0,37.0,40.3,8.1,84.1
Jimmy Smith,Cardinals,23.0,10.0,4.0,42.0,21.0,187.0,8.9,1.0,10.0,38.1,31.0,4.5,2.1,18.7,1.0,2019.0,12002.0,19920036.0,1992.0,72.8,200.0,39217.0,2503028.0,73.0,202.0,23.22465753424657,3.0,13.0,0.188,225.0,425.0,-200.0,16.0,3865.0,902.0,4.3,28.0,10.0,239.0,283.0,495.0,2523.0,15.0,18.0,4.6,137.0,355.0,1342.0,9.0,3.8,76.0,101.0,786.0,26.0,19.3,15.0,-155.06
Nate Burleson,Rams,24.0,16.0,2.0,43.0,21.0,326.0,15.5,1.0,15.0,41.9,31.0,7.6,1.3,20.4,0.0,2019.0,15167.0,20030071.0,2003.0,73.0,197.0,89557.0,2505511.0,72.0,198.0,21.698630136986303,13.0,3.0,0.813,527.0,384.0,143.0,16.0,6738.0,1060.0,6.4,19.0,7.0,401.0,368.0,568.0,4507.0,32.0,12.0,7.5,236.0,459.0,2231.0,23.0,4.9,134.0,96.0,878.0,31.0,48.6,9.8,239.79
Eddie Kennison,Titans,35.0,7.0,4.0,31.0,21.0,215.0,10.2,2.0,11.0,38.7,29.0,6.9,3.0,30.7,1.0,2019.0,13198.0,19960018.0,1996.0,71.4,191.0,70803.0,2501598.0,73.0,201.0,23.263013698630136,9.0,7.0,0.563,310.0,303.0,7.0,16.0,5002.0,940.0,5.3,18.0,6.0,289.0,293.0,437.0,2975.0,16.0,12.0,6.1,156.0,456.0,2027.0,15.0,4.4,106.0,82.0,727.0,27.0,34.9,10.2,10.48
Justin McCareins,Dolphins,27.0,10.0,2.0,33.0,19.0,164.0,8.6,0.0,9.0,45.5,18.0,5.0,1.9,16.4,2.0,2019.0,14751.0,20010124.0,2001.0,73.8,209.0,60115.0,2504635.0,74.0,215.0,22.4027397260274,7.0,9.0,0.438,319.0,433.0,-114.0,16.0,4638.0,878.0,5.3,23.0,10.0,252.0,292.0,455.0,2900.0,26.0,13.0,5.7,153.0,371.0,1738.0,7.0,4.7,75.0,108.0,978.0,24.0,28.3,12.5,-40.39
Johnnie Morton,Falcons,28.0,16.0,1.0,26.0,19.0,195.0,10.3,0.0,9.0,57.7,23.0,7.5,1.2,12.2,0.0,2019.0,12638.0,19940021.0,1994.0,71.9,189.0,90089.0,2502213.0,72.0,193.0,22.56164383561644,7.0,9.0,0.438,414.0,423.0,-9.0,16.0,6226.0,1010.0,6.2,18.0,11.0,352.0,428.0,617.0,4653.0,36.0,7.0,7.1,238.0,351.0,1573.0,11.0,4.5,84.0,101.0,899.0,30.0,42.9,10.7,155.08
Rod Gardner,Steelers,29.0,16.0,5.0,22.0,19.0,234.0,12.3,6.0,14.0,72.7,45.0,10.6,1.2,14.6,0.0,2019.0,14682.0,20010015.0,2001.0,74.3,219.0,29631.0,2504772.0,74.0,219.0,23.5013698630137,9.0,6.0,0.594,428.0,360.0,68.0,16.0,6453.0,1058.0,6.1,26.0,9.0,378.0,459.0,689.0,5008.0,35.0,17.0,7.0,251.0,345.0,1445.0,16.0,4.2,88.0,111.0,1026.0,39.0,36.8,14.3,156.16
Amani Toomer,Colts,22.0,7.0,3.0,24.0,18.0,127.0,7.1,1.0,6.0,29.2,27.0,5.3,2.6,18.1,3.0,2019.0,13317.0,19960034.0,1996.0,74.9,197.0,48109.0,2503377.0,75.0,203.0,21.63013698630137,10.0,6.0,0.625,433.0,344.0,89.0,16.0,6179.0,1070.0,5.8,24.0,9.0,371.0,432.0,644.0,4461.0,39.0,15.0,6.7,237.0,408.0,1718.0,13.0,4.2,96.0,120.0,953.0,38.0,41.2,13.2,140.47
Lee Evans,Steelers,23.0,11.0,6.0,25.0,18.0,234.0,13.0,5.0,17.0,72.0,32.0,9.4,1.6,21.3,0.0,2019.0,15474.0,20040013.0,2004.0,70.9,197.0,53706.0,2506097.0,72.0,210.0,23.136986301369863,9.0,6.0,0.594,428.0,360.0,68.0,16.0,6453.0,1058.0,6.1,26.0,9.0,378.0,459.0,689.0,5008.0,35.0,17.0,7.0,251.0,345.0,1445.0,16.0,4.2,88.0,111.0,1026.0,39.0,36.8,14.3,156.16
Cedrick Wilson,Colts,25.0,8.0,6.0,33.0,17.0,277.0,16.3,2.0,12.0,42.4,50.0,8.4,2.1,34.6,0.0,2019.0,14863.0,20010169.0,2001.0,69.8,179.0,37998.0,2504701.0,70.0,183.0,22.35890410958904,10.0,6.0,0.625,433.0,344.0,89.0,16.0,6179.0,1070.0,5.8,24.0,9.0,371.0,432.0,644.0,4461.0,39.0,15.0,6.7,237.0,408.0,1718.0,13.0,4.2,96.0,120.0,953.0,38.0,41.2,13.2,140.47
Santana Moss,Seahawks,24.0,14.0,1.0,34.0,17.0,301.0,17.7,2.0,14.0,50.0,60.0,8.9,1.2,21.5,2.0,2019.0,14769.0,20010016.0,2001.0,69.6,184.0,33124.0,2504743.0,70.0,189.0,21.90410958904109,10.0,6.0,0.625,428.0,347.0,81.0,16.0,5653.0,1012.0,5.6,11.0,4.0,329.0,280.0,427.0,3093.0,35.0,7.0,6.5,156.0,534.0,2560.0,15.0,4.8,133.0,111.0,959.0,40.0,39.8,6.1,128.78
Jabar Gaffney,Jets,23.0,13.0,4.0,31.0,17.0,225.0,13.2,0.0,11.0,45.2,37.0,7.3,1.3,17.3,1.0,2019.0,14962.0,20020033.0,2002.0,73.1,193.0,32611.0,2505033.0,74.0,200.0,21.3972602739726,4.0,12.0,0.25,333.0,441.0,-108.0,16.0,4787.0,971.0,4.9,30.0,11.0,258.0,299.0,524.0,3165.0,18.0,19.0,5.6,157.0,410.0,1622.0,11.0,4.0,84.0,114.0,948.0,17.0,32.0,14.7,-97.45
Plaxico Burress,Seahawks,29.0,14.0,4.0,28.0,16.0,220.0,13.8,2.0,10.0,57.1,48.0,7.9,1.1,15.7,1.0,2019.0,14373.0,20000008.0,2000.0,77.4,231.0,48824.0,2504253.0,77.0,232.0,22.69041095890411,10.0,6.0,0.625,428.0,347.0,81.0,16.0,5653.0,1012.0,5.6,11.0,4.0,329.0,280.0,427.0,3093.0,35.0,7.0,6.5,156.0,534.0,2560.0,15.0,4.8,133.0,111.0,959.0,40.0,39.8,6.1,128.78
Jerome Pathon,Broncos,26.0,8.0,2.0,31.0,16.0,218.0,13.6,0.0,14.0,48.4,38.0,7.0,2.0,27.3,0.0,2019.0,13865.0,19980032.0,1998.0,72.0,187.0,98195.0,2502417.0,72.0,195.0,22.353424657534248,6.0,10.0,0.375,329.0,349.0,-20.0,16.0,5602.0,1015.0,5.5,21.0,6.0,320.0,367.0,588.0,3695.0,19.0,15.0,5.9,181.0,393.0,1907.0,18.0,4.9,107.0,125.0,985.0,32.0,30.6,11.3,24.23
Ricky Proehl,Colts,25.0,12.0,6.0,28.0,16.0,179.0,11.2,2.0,11.0,42.9,27.0,6.4,1.3,14.9,2.0,2019.0,11131.0,19900058.0,1990.0,70.8,181.0,27106.0,2502556.0,72.0,190.0,22.13972602739726,10.0,6.0,0.625,433.0,344.0,89.0,16.0,6179.0,1070.0,5.8,24.0,9.0,371.0,432.0,644.0,4461.0,39.0,15.0,6.7,237.0,408.0,1718.0,13.0,4.2,96.0,120.0,953.0,38.0,41.2,13.2,140.47
Corey Bradford,Seahawks,23.0,15.0,3.0,22.0,15.0,245.0,16.3,1.0,10.0,59.1,33.0,11.1,1.0,16.3,0.0,2019.0,13696.0,19980150.0,1998.0,72.6,197.0,39217.0,2499745.0,73.0,201.0,22.375342465753423,10.0,6.0,0.625,428.0,347.0,81.0,16.0,5653.0,1012.0,5.6,11.0,4.0,329.0,280.0,427.0,3093.0,35.0,7.0,6.5,156.0,534.0,2560.0,15.0,4.8,133.0,111.0,959.0,40.0,39.8,6.1,128.78
Tim Carter,Browns,24.0,14.0,3.0,22.0,14.0,229.0,16.4,4.0,10.0,54.5,59.0,10.4,1.0,16.4,1.0,2019.0,14914.0,20020046.0,2002.0,71.9,190.0,36849.0,2505044.0,72.0,185.0,22.594520547945205,7.0,8.0,0.469,359.0,392.0,-33.0,16.0,5900.0,1023.0,5.8,24.0,7.0,314.0,353.0,574.0,4007.0,29.0,17.0,6.5,189.0,411.0,1893.0,15.0,4.6,93.0,112.0,894.0,32.0,31.2,11.4,36.91
Michael Lewis,Jets,26.0,16.0,2.0,17.0,13.0,90.0,6.9,0.0,3.0,41.2,21.0,5.3,0.8,5.6,0.0,2019.0,15024.0,20020058.0,2002.0,73.1,211.0,80309.0,2505055.0,73.0,222.0,21.98904109589041,4.0,12.0,0.25,333.0,441.0,-108.0,16.0,4787.0,971.0,4.9,30.0,11.0,258.0,299.0,524.0,3165.0,18.0,19.0,5.6,157.0,410.0,1622.0,11.0,4.0,84.0,114.0,948.0,17.0,32.0,14.7,-97.45
Nate Poole,49ers,29.0,9.0,6.0,21.0,12.0,186.0,15.5,1.0,10.0,57.1,38.0,8.9,1.3,20.7,0.0,2019.0,14788.0,20010490.0,2001.0,73.5,198.0,25755.0,2504442.0,74.0,204.0,24.232876712328768,4.0,12.0,0.25,342.0,435.0,-93.0,16.0,5769.0,1003.0,5.8,32.0,12.0,344.0,331.0,532.0,3867.0,26.0,20.0,6.7,201.0,423.0,1902.0,7.0,4.5,98.0,112.0,982.0,45.0,37.0,17.1,20.95
Talman Gardner,Chiefs,26.0,16.0,0.0,16.0,12.0,170.0,14.2,1.0,7.0,62.5,28.0,10.6,0.8,10.6,0.0,2019.0,15205.0,20030231.0,2003.0,72.6,205.0,32306.0,2505613.0,73.0,210.0,23.14246575342466,12.0,4.0,0.75,565.0,421.0,144.0,16.0,6810.0,996.0,6.8,18.0,6.0,384.0,385.0,583.0,4955.0,50.0,12.0,8.1,239.0,387.0,1855.0,16.0,4.8,108.0,137.0,1152.0,37.0,52.6,10.5,298.14
Johnnie Morant,Browns,24.0,13.0,3.0,24.0,12.0,200.0,16.7,1.0,11.0,50.0,46.0,8.3,0.9,15.4,0.0,2019.0,15552.0,20040134.0,2004.0,76.0,229.0,13244.0,2506062.0,76.0,220.0,22.39452054794521,7.0,8.0,0.469,359.0,392.0,-33.0,16.0,5900.0,1023.0,5.8,24.0,7.0,314.0,353.0,574.0,4007.0,29.0,17.0,6.5,189.0,411.0,1893.0,15.0,4.6,93.0,112.0,894.0,32.0,31.2,11.4,36.91
Troy Walters,Texans,26.0,16.0,3.0,14.0,11.0,162.0,14.7,0.0,6.0,64.3,46.0,11.6,0.7,10.1,2.0,2019.0,14584.0,20000165.0,2000.0,66.5,171.0,94305.0,2504176.0,68.0,171.0,23.34794520547945,11.0,5.0,0.688,402.0,316.0,86.0,16.0,5802.0,1040.0,5.6,16.0,7.0,333.0,345.0,506.0,3781.0,26.0,9.0,6.7,202.0,472.0,2021.0,12.0,4.3,94.0,105.0,787.0,37.0,40.3,8.1,84.1
Dedric Ward,Raiders,23.0,8.0,2.0,14.0,11.0,133.0,12.1,0.0,6.0,71.4,31.0,9.5,1.4,16.6,0.0,2019.0,13640.0,19970088.0,1997.0,68.6,175.0,50701.0,2503531.0,69.0,189.0,22.56986301369863,4.0,12.0,0.25,290.0,467.0,-177.0,16.0,5379.0,995.0,5.4,24.0,14.0,300.0,382.0,556.0,3751.0,19.0,10.0,6.2,197.0,387.0,1628.0,9.0,4.2,86.0,110.0,965.0,17.0,31.3,13.6,-17.92
Isaac Bruce,Eagles,23.0,16.0,5.0,22.0,10.0,169.0,16.9,1.0,7.0,45.5,30.0,7.7,0.6,10.6,0.0,2019.0,12470.0,19940033.0,1994.0,71.5,173.0,38152.0,2499879.0,72.0,188.0,21.46575342465753,9.0,7.0,0.563,367.0,348.0,19.0,16.0,5845.0,1037.0,5.6,23.0,12.0,346.0,422.0,599.0,4275.0,29.0,11.0,6.7,221.0,398.0,1570.0,12.0,3.9,94.0,100.0,852.0,31.0,38.1,12.5,91.97
Kevin Curtis,Cardinals,23.0,15.0,1.0,13.0,9.0,189.0,21.0,1.0,4.0,53.8,88.0,14.5,0.6,12.6,0.0,2019.0,14928.0,20020127.0,2002.0,73.6,212.0,79415.0,2505115.0,74.0,212.0,21.742465753424657,3.0,13.0,0.188,225.0,425.0,-200.0,16.0,3865.0,902.0,4.3,28.0,10.0,239.0,283.0,495.0,2523.0,15.0,18.0,4.6,137.0,355.0,1342.0,9.0,3.8,76.0,101.0,786.0,26.0,19.3,15.0,-155.06
Keenan McCardell,Eagles,33.0,3.0,3.0,10.0,9.0,159.0,17.7,2.0,6.0,70.0,53.0,15.9,3.0,53.0,0.0,2019.0,11471.0,19910326.0,1991.0,71.9,175.0,89154.0,2501942.0,73.0,191.0,21.301369863013697,9.0,7.0,0.563,367.0,348.0,19.0,16.0,5845.0,1037.0,5.6,23.0,12.0,346.0,422.0,599.0,4275.0,29.0,11.0,6.7,221.0,398.0,1570.0,12.0,3.9,94.0,100.0,852.0,31.0,38.1,12.5,91.97
Andre King,Vikings,24.0,13.0,1.0,16.0,9.0,184.0,20.4,1.0,8.0,50.0,58.0,11.5,0.7,14.2,0.0,2019.0,14735.0,20010245.0,2001.0,71.9,199.0,33124.0,2504668.0,71.0,195.0,27.41917808219178,8.0,7.0,0.531,360.0,341.0,19.0,16.0,5529.0,1003.0,5.5,20.0,10.0,310.0,425.0,606.0,4036.0,30.0,10.0,6.2,218.0,357.0,1493.0,9.0,4.2,66.0,92.0,779.0,26.0,32.4,10.6,7.47
Andre King,Bears,22.0,6.0,1.0,10.0,8.0,87.0,10.9,1.0,4.0,60.0,20.0,8.7,1.3,14.5,1.0,2019.0,14735.0,20010245.0,2001.0,71.9,199.0,33124.0,2504668.0,71.0,195.0,27.41917808219178,12.0,4.0,0.75,421.0,283.0,138.0,16.0,5502.0,1013.0,5.4,24.0,10.0,331.0,344.0,512.0,3564.0,28.0,14.0,6.5,177.0,468.0,1938.0,16.0,4.1,108.0,97.0,796.0,46.0,36.8,13.2,96.31
Terrence Murphy,Steelers,25.0,9.0,0.0,11.0,8.0,27.0,3.4,0.0,2.0,36.4,8.0,2.5,0.9,3.0,1.0,2019.0,15864.0,20050058.0,2005.0,72.88,202.0,77843.0,2506397.0,73.0,196.0,22.36986301369863,9.0,6.0,0.594,428.0,360.0,68.0,16.0,6453.0,1058.0,6.1,26.0,9.0,378.0,459.0,689.0,5008.0,35.0,17.0,7.0,251.0,345.0,1445.0,16.0,4.2,88.0,111.0,1026.0,39.0,36.8,14.3,156.16
